"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME"
"0003015306","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2019-07-12","0","該当なし","225456","2026-02-19","","00200541","個人企業経済調査","00200","総務省","1","産業大分類，都市階級，地方，従業者規模別営業状況，従業者規模別営業上の資産・負債，年間売上高階級別営業上の資産・負債，年間売上高階級別営業状況（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，都市階級，地方，従業者規模別営業状況，従業者規模別営業上の資産・負債，年間売上高階級別営業上の資産・負債，年間売上高階級別営業状況（平成20年度～）"
"0003015598","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","102480","2026-02-19","","00200541","個人企業経済調査","00200","総務省","1","産業大分類，都市階級，地方，従業者規模別営業状況，従業者規模別営業上の資産・負債，年間売上高階級別営業上の資産・負債，年間売上高階級別営業状況（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，都市階級，地方，従業者規模別営業状況，従業者規模別営業上の資産・負債，年間売上高階級別営業上の資産・負債，年間売上高階級別営業状況（平成15年度～平成19年度）"
"0003015617","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","30744","2026-02-19","","00200541","個人企業経済調査","00200","総務省","1","産業大分類，都市階級，地方，従業者規模別営業状況，従業者規模別営業上の資産・負債，年間売上高階級別営業上の資産・負債，年間売上高階級別営業状況（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，都市階級，地方，従業者規模別営業状況，従業者規模別営業上の資産・負債，年間売上高階級別営業上の資産・負債，年間売上高階級別営業状況（平成13年度～平成14年度）"
"0003015359","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2022-07-26","0","該当なし","99000","2026-02-19","","00200541","個人企業経済調査","00200","総務省","10","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態別事業所分布、事業経営上の問題点、後継者の有無別事業所分布、今後の事業展開、法人化の予定別事業所分布、事業所の開設時期、現在の事業開始時期別営業状況，現在の事業開始時期別営業上の資産・負債，現在の事業開始時期，事業所の開設時期別事業所分布（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態別事業所分布、事業経営上の問題点、後継者の有無別事業所分布、今後の事業展開、法人化の予定別事業所分布、事業所の開設時期、現在の事業開始時期別営業状況，現在の事業開始時期別営業上の資産・負債，現在の事業開始時期，事業所の開設時期別事業所分布（平成20年度～）"
"0003015607","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2022-07-26","0","該当なし","45000","2026-02-19","","00200541","個人企業経済調査","00200","総務省","10","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態別事業所分布、事業経営上の問題点、後継者の有無別事業所分布、今後の事業展開、法人化の予定別事業所分布、事業所の開設時期、現在の事業開始時期別営業状況，現在の事業開始時期別営業上の資産・負債，現在の事業開始時期，事業所の開設時期別事業所分布（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態別事業所分布、事業経営上の問題点、後継者の有無別事業所分布、今後の事業展開、法人化の予定別事業所分布、事業所の開設時期、現在の事業開始時期別営業状況，現在の事業開始時期別営業上の資産・負債，現在の事業開始時期，事業所の開設時期別事業所分布（平成15年度～平成19年度）"
"0003015626","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2022-07-26","0","該当なし","13500","2026-02-19","","00200541","個人企業経済調査","00200","総務省","10","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態別事業所分布、事業経営上の問題点、後継者の有無別事業所分布、今後の事業展開、法人化の予定別事業所分布、事業所の開設時期、現在の事業開始時期別営業状況，現在の事業開始時期別営業上の資産・負債，現在の事業開始時期，事業所の開設時期別事業所分布（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態別事業所分布、事業経営上の問題点、後継者の有無別事業所分布、今後の事業展開、法人化の予定別事業所分布、事業所の開設時期、現在の事業開始時期別営業状況，現在の事業開始時期別営業上の資産・負債，現在の事業開始時期，事業所の開設時期別事業所分布（平成13年度～平成14年度）"
"0003015360","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2019-07-12","0","該当なし","76032","2026-02-19","","00200541","個人企業経済調査","00200","総務省","11","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、事業経営上の問題点、後継者の有無、法人化の予定、事業所の開設時期、現在の事業開始時期，今後の事業展開別事業所分布，今後の事業展開別営業状況，今後の事業展開別営業上の資産・負債，今後の事業展開，今後の事業展開別事業所分布，法人化の有無別事業所分布（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、事業経営上の問題点、後継者の有無、法人化の予定、事業所の開設時期、現在の事業開始時期，今後の事業展開別事業所分布，今後の事業展開別営業状況，今後の事業展開別営業上の資産・負債，今後の事業展開，今後の事業展開別事業所分布，法人化の有無別事業所分布（平成20年度～）"
"0003015608","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","34560","2026-02-19","","00200541","個人企業経済調査","00200","総務省","11","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、事業経営上の問題点、後継者の有無、法人化の予定、事業所の開設時期、現在の事業開始時期，今後の事業展開別事業所分布，今後の事業展開別営業状況，今後の事業展開別営業上の資産・負債，今後の事業展開，今後の事業展開別事業所分布，法人化の有無別事業所分布（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、事業経営上の問題点、後継者の有無、法人化の予定、事業所の開設時期、現在の事業開始時期，今後の事業展開別事業所分布，今後の事業展開別営業状況，今後の事業展開別営業上の資産・負債，今後の事業展開，今後の事業展開別事業所分布，法人化の有無別事業所分布（平成15年度～平成19年度）"
"0003015627","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","10368","2026-02-19","","00200541","個人企業経済調査","00200","総務省","11","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、事業経営上の問題点、後継者の有無、法人化の予定、事業所の開設時期、現在の事業開始時期，今後の事業展開別事業所分布，今後の事業展開別営業状況，今後の事業展開別営業上の資産・負債，今後の事業展開，今後の事業展開別事業所分布，法人化の有無別事業所分布（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、事業経営上の問題点、後継者の有無、法人化の予定、事業所の開設時期、現在の事業開始時期，今後の事業展開別事業所分布，今後の事業展開別営業状況，今後の事業展開別営業上の資産・負債，今後の事業展開，今後の事業展開別事業所分布，法人化の有無別事業所分布（平成13年度～平成14年度）"
"0003015361","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2019-07-12","0","該当なし","128656","2026-02-19","","00200541","個人企業経済調査","00200","総務省","12","産業大分類，従業者規模別営業上の資産・負債、年間売上高階級別営業上の資産・負債、都市階級、地方、営業用土地・建物の所有形態、納税申告の形態別営業上の資産・負債、事業経営上の問題点、今後の事業展開別営業上の資産・負債、事業所の開設時期、現在の事業開始時期別営業上の資産・負債（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別営業上の資産・負債、年間売上高階級別営業上の資産・負債、都市階級、地方、営業用土地・建物の所有形態、納税申告の形態別営業上の資産・負債、事業経営上の問題点、今後の事業展開別営業上の資産・負債、事業所の開設時期、現在の事業開始時期別営業上の資産・負債（平成20年度～）"
"0003015609","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","58480","2026-02-19","","00200541","個人企業経済調査","00200","総務省","12","産業大分類，従業者規模別営業上の資産・負債、年間売上高階級別営業上の資産・負債、都市階級、地方、営業用土地・建物の所有形態、納税申告の形態別営業上の資産・負債、事業経営上の問題点、今後の事業展開別営業上の資産・負債、事業所の開設時期、現在の事業開始時期別営業上の資産・負債（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別営業上の資産・負債、年間売上高階級別営業上の資産・負債、都市階級、地方、営業用土地・建物の所有形態、納税申告の形態別営業上の資産・負債、事業経営上の問題点、今後の事業展開別営業上の資産・負債、事業所の開設時期、現在の事業開始時期別営業上の資産・負債（平成15年度～平成19年度）"
"0003015628","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","17544","2026-02-19","","00200541","個人企業経済調査","00200","総務省","12","産業大分類，従業者規模別営業上の資産・負債、年間売上高階級別営業上の資産・負債、都市階級、地方、営業用土地・建物の所有形態、納税申告の形態別営業上の資産・負債、事業経営上の問題点、今後の事業展開別営業上の資産・負債、事業所の開設時期、現在の事業開始時期別営業上の資産・負債（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別営業上の資産・負債、年間売上高階級別営業上の資産・負債、都市階級、地方、営業用土地・建物の所有形態、納税申告の形態別営業上の資産・負債、事業経営上の問題点、今後の事業展開別営業上の資産・負債、事業所の開設時期、現在の事業開始時期別営業上の資産・負債（平成13年度～平成14年度）"
"0003015362","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2019-07-12","0","該当なし","39424","2026-02-19","","00200541","個人企業経済調査","00200","総務省","13","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無、今後の事業展開、後継者の有無、法人化の予定、事業経営上の問題点、事業所の開設時期、現在の事業開始時期，事業主の年齢階級別事業所分布，事業主の年齢階級（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無、今後の事業展開、後継者の有無、法人化の予定、事業経営上の問題点、事業所の開設時期、現在の事業開始時期，事業主の年齢階級別事業所分布，事業主の年齢階級（平成20年度～）"
"0003015610","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","17920","2026-02-19","","00200541","個人企業経済調査","00200","総務省","13","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無、今後の事業展開、後継者の有無、法人化の予定、事業経営上の問題点、事業所の開設時期、現在の事業開始時期，事業主の年齢階級別事業所分布，事業主の年齢階級（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無、今後の事業展開、後継者の有無、法人化の予定、事業経営上の問題点、事業所の開設時期、現在の事業開始時期，事業主の年齢階級別事業所分布，事業主の年齢階級（平成15年度～平成19年度）"
"0003015629","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","5376","2026-02-19","","00200541","個人企業経済調査","00200","総務省","13","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無、今後の事業展開、後継者の有無、法人化の予定、事業経営上の問題点、事業所の開設時期、現在の事業開始時期，事業主の年齢階級別事業所分布，事業主の年齢階級（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無、今後の事業展開、後継者の有無、法人化の予定、事業経営上の問題点、事業所の開設時期、現在の事業開始時期，事業主の年齢階級別事業所分布，事業主の年齢階級（平成13年度～平成14年度）"
"0003015363","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2022-07-26","0","該当なし","31944","2026-02-19","","00200541","個人企業経済調査","00200","総務省","14","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、事業経営上の問題点、後継者の有無、今後の事業展開、法人化の予定，チェーン組織への加盟の有無，パーソナルコンピュータの使用の有無別事業所分布，営業用土地・建物の所有形態、納税申告の形態，パーソナルコンピュータの使用の有無（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、事業主の年齢階級別事業所分布、事業経営上の問題点、後継者の有無、今後の事業展開、法人化の予定，チェーン組織への加盟の有無，パーソナルコンピュータの使用の有無別事業所分布，営業用土地・建物の所有形態、納税申告の形態，パーソナルコンピュータの使用の有無（平成20年度～）"
"0003015611","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2022-07-26","0","該当なし","14520","2026-02-19","","00200541","個人企業経済調査","00200","総務省","14","産業大分類，従業者規模、都市階級、地方、事業主の年齢階級、事業経営上の問題点、後継者の有無、今後の事業展開、法人化の予定，チェーン組織への加盟の有無，パーソナルコンピュータの使用の有無別事業所分布（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模、都市階級、地方、事業主の年齢階級、事業経営上の問題点、後継者の有無、今後の事業展開、法人化の予定，チェーン組織への加盟の有無，パーソナルコンピュータの使用の有無別事業所分布（平成15年度～平成19年度）"
"0003015630","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2022-07-26","0","該当なし","4356","2026-02-19","","00200541","個人企業経済調査","00200","総務省","14","産業大分類，従業者規模、都市階級、地方、事業主の年齢階級、事業経営上の問題点、後継者の有無、今後の事業展開、法人化の予定，チェーン組織への加盟の有無，パーソナルコンピュータの使用の有無別事業所分布（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模、都市階級、地方、事業主の年齢階級、事業経営上の問題点、後継者の有無、今後の事業展開、法人化の予定，チェーン組織への加盟の有無，パーソナルコンピュータの使用の有無別事業所分布（平成13年度～平成14年度）"
"0003015364","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2019-07-12","0","該当なし","10032","2026-02-19","","00200541","個人企業経済調査","00200","総務省","15","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、今後の事業展開別事業所分布、現在の事業開始時期、事業所の開設時期，後継者の有無別事業所分布，事業経営上の問題点，後継者の有無，法人化の予定（平成20年度～）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、今後の事業展開別事業所分布、現在の事業開始時期、事業所の開設時期，後継者の有無別事業所分布，事業経営上の問題点，後継者の有無，法人化の予定（平成20年度～）"
"0003015612","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","4560","2026-02-19","","00200541","個人企業経済調査","00200","総務省","15","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、今後の事業展開別事業所分布、現在の事業開始時期、事業所の開設時期，後継者の有無別事業所分布，事業経営上の問題点，後継者の有無，法人化の予定（平成15年度～平成19年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、今後の事業展開別事業所分布、現在の事業開始時期、事業所の開設時期，後継者の有無別事業所分布，事業経営上の問題点，後継者の有無，法人化の予定（平成15年度～平成19年度）"
"0003015631","個人企業経済調査 2018年度（平成30年度）まで 構造編","年次","0","2016-07-12","0","該当なし","1368","2026-02-19","","00200541","個人企業経済調査","00200","総務省","15","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、今後の事業展開別事業所分布、現在の事業開始時期、事業所の開設時期，後継者の有無別事業所分布，事業経営上の問題点，後継者の有無，法人化の予定（平成13年度～平成14年度）","07","企業・家計・経済","01","企業活動","個人企業経済調査","2018年度（平成30年度）まで","構造編","産業大分類，従業者規模別事業所分布、都市階級別事業所分布、地方別事業所分布、営業用土地・建物の所有形態、納税申告の形態、チェーン組織への加盟の有無、パーソナルコンピュータの使用の有無別事業所分布、今後の事業展開別事業所分布、現在の事業開始時期、事業所の開設時期，後継者の有無別事業所分布，事業経営上の問題点，後継者の有無，法人化の予定（平成13年度～平成14年度）"
